id	filename	md5	size	state
55f32921-0200-413f-90fb-e280066e3a6b	72c5d077-7d5f-4870-ae23-88bbe8722e37.rna_seq.augmented_star_gene_counts.tsv	17e78ad27946138399a9c874ee40cfc1	4245927	released
d728e887-4fdc-4433-9387-19f072c87eac	00cad0ce-ff3b-4ab3-bd66-b259e0d1b438.rna_seq.augmented_star_gene_counts.tsv	4fb0b5bdcb161fe3b9003c9f89b9224a	4250938	released
4c88c2a8-db6d-4bfb-9138-7a71156cfecc	2f90c911-1e71-4a61-ad06-262d5061bc45.rna_seq.augmented_star_gene_counts.tsv	df4acc16acd29a6a0e6b61db2835938c	4237074	released
128e876c-867f-4292-9f72-61234d38788a	bb5ce110-1c5b-40ce-9122-a81f87fa70c2.rna_seq.augmented_star_gene_counts.tsv	0552e91d0e1f445544a1d72867fff176	4248339	released
fbf4a57a-052b-43a0-9868-10657870f3a0	652ae9b6-b990-445e-8e1e-3c59dd5cf76e.rna_seq.augmented_star_gene_counts.tsv	2aa4e506d4b8a0d10a780bd96f14fd53	4257140	released
b1e8ce2e-ee12-40c0-b448-7489c21aa1c7	4569b9a7-b958-47ab-8751-9c6310e5d728.rna_seq.augmented_star_gene_counts.tsv	24d85502371efbeac25e005066a21365	4250365	released
5e2fb639-f5d1-4022-ac9c-a24061e464e9	d0d1a2c3-c92f-4b07-94b7-fe11cbbe495c.rna_seq.augmented_star_gene_counts.tsv	5d6af967ae0c5101db9a783ec38a8543	4259337	released
6ff6f42f-6cc0-4b8e-bed5-674b7cea109b	376430d4-4e14-45f7-a5aa-491432beade5.rna_seq.augmented_star_gene_counts.tsv	748fe010da6e6b62285375b761f43087	4240577	released
f42ea7f6-e089-4c48-9e18-6df79202798e	4797163b-aa42-4f9f-8e8f-7f0e5bd71178.rna_seq.augmented_star_gene_counts.tsv	09291acf94ed0ac2d081ded0d0efdbfd	4242527	released
d70b7826-de13-4865-861e-2af09d6bf3ab	8699e91b-3e9b-45b4-a10c-57f59e05ca6a.rna_seq.augmented_star_gene_counts.tsv	4bb31ebfe888193e0896826bc8739378	4238618	released
05c780f4-9aaa-4535-bae5-7b5b5bdabf0b	229e4a93-4cb2-4f06-ad3b-846023b4fd54.rna_seq.augmented_star_gene_counts.tsv	743c6f3c345e9b07630a68597b2d53a1	4257436	released
9cee75ea-c811-49ed-a55b-6df71c2fe9d7	c73a6a96-1445-490c-bd01-d20c1d7bf9be.rna_seq.augmented_star_gene_counts.tsv	42016f2ef082579a73a82dafcc8be47a	4239515	released
5b833afa-3e81-4a38-8c5b-4519d6858bdd	d929d869-9b8c-4bc0-8152-3cd9217aae65.rna_seq.augmented_star_gene_counts.tsv	4dea59095dc3ef06ff87bd3d068b4bf7	4260102	released
f6811879-29ec-4c59-a1ac-8b28a3f49afb	1794c62e-6df7-45a6-baa0-21bfb3a51aea.rna_seq.augmented_star_gene_counts.tsv	53013fcf6bcc79e02ed3674662bcf27c	4231576	released
19bad4be-fc60-4fb7-919e-0734100f5f52	5d7afde0-8b6a-4e1a-8491-d03214e6827e.rna_seq.augmented_star_gene_counts.tsv	fcbca2fc51d57c5acbb8915195229033	4235856	released
bb190224-2a57-4830-94a8-2f56d77a51cb	f50f8f18-466a-4de6-b6e2-d46267e0c201.rna_seq.augmented_star_gene_counts.tsv	9b3106087f85da8f3671d8eaaa6d120f	4258354	released
746249a5-9d13-4ded-a940-06a58e78d6b1	312d707c-8720-4f41-b4f9-34c1de0b40da.rna_seq.augmented_star_gene_counts.tsv	fa04377963c587dd9ee248a73a2315a9	4254812	released
3808ba66-0141-416b-8798-4ae7fe9ccc77	cb5a59b0-5443-4866-a3f9-aebd36aca9a7.rna_seq.augmented_star_gene_counts.tsv	49057caf65cd576b550b5d11bbd966e4	4244720	released
2b6db334-93a9-4955-a96e-40a127405951	44311292-70b8-4bf4-aaec-fed45b1e4025.rna_seq.augmented_star_gene_counts.tsv	33abd178503be26821a8927ca64a0dfa	4242739	released
3e3250a3-77b6-40c5-9687-cabbfc7376fa	c8e8ed18-55ab-4a71-8a30-3cf188dc044a.rna_seq.augmented_star_gene_counts.tsv	70242bc20a8dc52f4b21e321f7721340	4243667	released
a63fd3e2-ac24-48bf-bb7d-7643f8f17e5c	256e5ff9-5ad8-4c6d-9a16-d73fe60a9b43.rna_seq.augmented_star_gene_counts.tsv	ce13131fa2f8c8ffb62ea61ae2932020	4237873	released
b8a00995-0b64-4c50-9683-dca183f5a786	deb859b8-a733-4a47-af71-d2142f2d4c6d.rna_seq.augmented_star_gene_counts.tsv	4e4d05eb68b7121dcc316a8bd19839f3	4246594	released
23ac4d5f-fc55-433b-9f14-22b0ff64d29c	ff7aec3e-3a32-4037-bb72-194e92121ce2.rna_seq.augmented_star_gene_counts.tsv	4882db7388751a0928e76ded509c4e16	4249441	released
60dbec3b-ecde-4ece-b51d-f9b9022575af	df72a38c-ebb0-4f42-8cfd-913d7ad83d7e.rna_seq.augmented_star_gene_counts.tsv	193610e70cb42a5efd83c47f38ae7cb0	4250233	released
6faaf35d-1a03-4aa4-8fc7-67e28b3b3cb9	b610da18-2b96-42f1-a733-53204682fac3.rna_seq.augmented_star_gene_counts.tsv	e0e40c2ca0ededb2cbb626bbd2bd635e	4247532	released
0dd71d33-3375-4f2e-a496-c649f96fa4b0	683026a7-2edf-4cc5-be21-6bbb9e207891.rna_seq.augmented_star_gene_counts.tsv	9c5641e0b373680026a857bd071a205f	4261168	released
391d360a-ff0f-412a-94a0-3bad34ea88fd	7111f325-296d-4f9b-9d62-aa8be7c0d078.rna_seq.augmented_star_gene_counts.tsv	93feb86d8a04dd0909ecbc30e73df477	4243530	released
88773212-959f-45c0-8406-a6cfbfdc8bc6	06841058-69f5-4639-94a3-b6e6e4914927.rna_seq.augmented_star_gene_counts.tsv	6476c01f9f5c0d0ea8ea04d6489e5aca	4255117	released
3dfb01cd-03bf-40a6-9f9d-e594acfe0c3a	dbee7256-1797-4a9d-9433-49599f92f5bd.rna_seq.augmented_star_gene_counts.tsv	463dc773c1330d478d1826091765f148	4258890	released
7976be7f-8adb-4e55-a676-18d6793fe267	9d2af8b5-3da7-4b64-9794-e028d5b526ab.rna_seq.augmented_star_gene_counts.tsv	9e40fff5c6ef8e9d3628380673b3b1f0	4255607	released
8c0038a7-1edc-4743-9bc5-bb979127ba48	65b49fa9-0e83-4971-9372-1080b1883f4b.rna_seq.augmented_star_gene_counts.tsv	0031f0d6912d43df8a2d5d82bdf08572	4255021	released
cc173462-579a-43a0-8f5f-cd5e04e18228	a50c9a0d-b5af-4463-ac62-5dc629ea973c.rna_seq.augmented_star_gene_counts.tsv	85477d76e25b949fda6a5af7564f6678	4261519	released
baf95b27-412e-4784-8b42-04a1f07f4d60	4a1eaaa4-a4c8-48e1-baa9-fbe837b17710.rna_seq.augmented_star_gene_counts.tsv	b82c5f6ba2249d013663adb449e7058d	4245933	released
cb1f3a54-8c97-4b29-8155-dae81fc80f78	a0e9afe9-921d-42d3-9838-c53a5327789b.rna_seq.augmented_star_gene_counts.tsv	e08aea1d47ffd4e86ffe5eecfdc02b71	4243046	released
0b14c6fe-a55d-4afb-a717-6b4e858a2abb	3789a56c-908f-4f73-b488-7fe1b1d6d2b9.rna_seq.augmented_star_gene_counts.tsv	92238ea57dfc14f89051a9ec477157c0	4245092	released
28e7816b-85aa-4be9-9b1f-793c8e892683	a525ca24-4229-4063-8b1a-535c578718ef.rna_seq.augmented_star_gene_counts.tsv	03312a7740661cb936fc6cc6da0237be	4250013	released
9dad21e7-a130-469b-b45f-b9c28bcd0c20	97ea5e52-268b-421e-a46d-b6b8cbb8a0a9.rna_seq.augmented_star_gene_counts.tsv	b7c8c12768c9be718f59462ce1674852	4248687	released
631fed0b-d528-4547-b453-a1f4db993062	e21806dc-50cb-4325-9586-bc48622a77a5.rna_seq.augmented_star_gene_counts.tsv	f6f0a03deddda19c742ede965fc859d8	4243075	released
90146a80-557e-467e-b63a-331d84d682be	74fe8234-dca1-4212-b02c-d3512c82b2db.rna_seq.augmented_star_gene_counts.tsv	90393c588a106661af89949abe0a3f66	4232085	released
4345bd60-5c4d-4c76-964d-b6c1668e800f	5cedfbe4-e05e-48e7-af17-916c8bda5805.rna_seq.augmented_star_gene_counts.tsv	c7b27a8802c3c966e0cec4c3cc312eb6	4253366	released
04f47dc9-3c9f-4580-9e53-46dd1fdd84b6	186055ee-b178-41a8-82d6-35d89ae8dafa.rna_seq.augmented_star_gene_counts.tsv	6700749cebe4b8abda864bab91a9b1a0	4263847	released
f2d369ce-75b1-4e37-9d92-ba6d090c1925	542262dc-e10c-42c8-90d5-9c5a6e50c059.rna_seq.augmented_star_gene_counts.tsv	75368f2ed3ca63b93a0bed00d9ddd6be	4249526	released
c58e4c7d-ef78-47d9-9db9-f80c936b2f73	2c9ddbd8-33a5-4781-becd-e9f10a42037a.rna_seq.augmented_star_gene_counts.tsv	34e4cfb1cbc50d04ea8a1e24096b9c5a	4252758	released
b0ffbbb9-de05-4dcb-8bda-c67bf6eb445a	97a980fc-1af9-4b08-9238-861bd117405c.rna_seq.augmented_star_gene_counts.tsv	84ed52dbfdadfc81ca8f18435a1052bd	4233845	released
243cf5ba-ff31-4df2-88d4-d071e298bd88	bf6c5ae8-4856-4ea7-81ea-13470af39080.rna_seq.augmented_star_gene_counts.tsv	0d7a3c8889545ae35427ce2c0a468891	4248217	released
7f0fdd87-c22f-452f-b110-42829081e4de	ea31b64e-1fba-4d6d-97bc-abbd1bab47bd.rna_seq.augmented_star_gene_counts.tsv	1466d79c04706508b1646cae7623af42	4255290	released
097ce5bd-15e1-4983-9c9e-ef734dc7a30b	9b8f134b-76be-4ab3-b31c-9a34a130c133.rna_seq.augmented_star_gene_counts.tsv	bd48ac51c19663f00fa6fb368d9dfbcd	4263401	released
502a106d-6410-46bd-9a43-d6772689da10	d3a0cb7f-ffeb-464f-a844-03befa3a57f9.rna_seq.augmented_star_gene_counts.tsv	8b7da3fd265c5f8f55a140347bbdfd34	4273321	released
eb6d0772-0df2-48cc-895d-d722841d8946	9a8c6c45-3862-4bb4-ac59-86c4baaf9974.rna_seq.augmented_star_gene_counts.tsv	f0726ada722cbe48b67b30728cd93b07	4242099	released
3d280240-20cb-4dce-a66d-96dc54f2d966	174d8f76-21ab-445d-93ee-e8ebbc61c134.rna_seq.augmented_star_gene_counts.tsv	35480cb3bb688c721756112faacae21d	4263848	released
e20812b1-e2ab-46ee-a4ea-6220f5cd8d2c	1015b03c-a8f3-4e3c-86c7-66d0fe5ee455.rna_seq.augmented_star_gene_counts.tsv	68f7de91f2a31e316491771d65851624	4249039	released
779eeff0-61bb-45e0-8329-1c710f2e705c	386f75d5-fd26-409a-8d21-2ee22927f9e0.rna_seq.augmented_star_gene_counts.tsv	0086d09145b9d5ab67f6e24b975b7da8	4237578	released
a5f439ce-c0c7-4e96-b375-1e5e194d634b	558ab91e-bfc7-40f0-bc00-cac2b9b8d8ac.rna_seq.augmented_star_gene_counts.tsv	728a7cdf118aaad5a1e402a27e0f27b7	4244052	released
596c409e-cf89-46bb-89fd-6d5a034c19e1	5e6eb1d0-3ae4-482f-9a33-abc02dd0788b.rna_seq.augmented_star_gene_counts.tsv	60bcff60408ee00fc711268f052181e3	4255372	released
178c3ae1-b7ce-4e0e-9b9e-b97db2609e9b	973d749b-5e35-4c7b-a263-7bf09dbbf61b.rna_seq.augmented_star_gene_counts.tsv	ccf70b5873d2ce6f0c37d24610b906f6	4250938	released
b0db7732-f84d-4c92-8c35-a5e541347cbf	7d05151a-5977-41b1-b5d4-6178d5a129d9.rna_seq.augmented_star_gene_counts.tsv	056ec5da6df54ce8b9832cb6c9f367f4	4261487	released
00f8ea23-24cf-4efa-835e-f9a34afc46b8	185f1234-3f10-4e51-bd20-5ee4805f082f.rna_seq.augmented_star_gene_counts.tsv	7d3689c3467732240efa2852ae8dc686	4239318	released
41b3c1dc-48bf-43db-9614-41fa0233407f	b811c8f9-96bd-49c8-bb52-6b7c9a326bd1.rna_seq.augmented_star_gene_counts.tsv	ed2e28b7c7e783a5f47842c6ff63d0ea	4246191	released
54e98335-ed08-439c-afe8-78a040a33ad4	a2bdb999-d5d8-4232-9265-6d5ca0001391.rna_seq.augmented_star_gene_counts.tsv	d49da122de2a66e22a809ee2709c40f3	4261543	released
786a223f-49ed-4751-b963-66afe7582a27	94e12a8d-ef4d-4f3e-aaf0-ad9669e8ce1f.rna_seq.augmented_star_gene_counts.tsv	16f00050946e8cc98b40855e6fd18dac	4259115	released
26f82b0e-de8f-4f1f-ab8b-68ef1e4aac33	b65202be-0814-4df5-b76e-c2de7fe8d056.rna_seq.augmented_star_gene_counts.tsv	6eed65b1c0182c04091dca5e1d6c9a0a	4241531	released
e526fea5-6090-465e-a919-942e80ff24af	8b86b2a5-85e6-45d4-a3b4-4c08d53eac76.rna_seq.augmented_star_gene_counts.tsv	3dadfc67ae0b8eb79fb48b84aca85100	4239981	released
0d3acffb-66d3-4213-aee2-b2d6d54ac80e	14dde3ee-effc-45d3-b491-566e12fac745.rna_seq.augmented_star_gene_counts.tsv	a4a85c83f195ed54cd96ded2675e301e	4238508	released
49bc4e00-e22f-4a4a-9544-9d9006dceafc	f2953cf3-f55b-4a88-98ab-dd5eeca9bfa2.rna_seq.augmented_star_gene_counts.tsv	15d9ff14d3c9de64d0b4485329d4248b	4249248	released
1556b0b5-ad97-4fa7-b585-ff597a6c3bc8	f7f7fc31-999e-4741-99ad-1c1af4353929.rna_seq.augmented_star_gene_counts.tsv	1a0ee585158e33a326a80d62d5e6742c	4248979	released
f3c07a38-e5da-4b3b-be5a-82f2041cd4e1	2e78d0ba-f0ac-4157-90f5-fd65ed4d8e5d.rna_seq.augmented_star_gene_counts.tsv	fe489d619f98b7948c576aa671a2ee3e	4257797	released
d4f74dc7-865d-47bf-a1ce-4f0569e91454	5e5079c5-d538-4d45-8830-394495a478ec.rna_seq.augmented_star_gene_counts.tsv	0de512c96b03f7a1aff200ef0f74b82f	4258106	released
460926fe-0d1a-49b5-9ab6-2030522d45f4	55985775-2f0b-40d1-836b-ac38b9d7e122.rna_seq.augmented_star_gene_counts.tsv	0c6b68fac6bba86ba8314ce26dbb6202	4239247	released
570f35d0-c44a-4e26-bb2b-9aa9d8b48cc0	e21cf066-f56c-420a-ab6c-67ebf0de8f05.rna_seq.augmented_star_gene_counts.tsv	5163ea4fe4560f3761bb45c159e1926c	4232271	released
e88166a6-61b9-4877-9372-ac881fb663e3	783f4624-d3ef-40e6-b4f3-d31b40cfda8f.rna_seq.augmented_star_gene_counts.tsv	0644279d2630226a5f0c08ea4d3780e2	4243842	released
8dbf0004-060d-4267-ac44-ee57cf7f967b	28b0e543-f786-4383-b217-3f863290fed6.rna_seq.augmented_star_gene_counts.tsv	16385deeacc70cc1d2b3acc604c55b00	4247822	released
a1911d50-e832-436a-9186-4363fabd567d	441daa45-56f5-4bea-a04c-b5408e167c4b.rna_seq.augmented_star_gene_counts.tsv	397561542434982ff38afd0461fdf2e6	4244640	released
63277e49-fab6-4629-8b23-0d5be2fc0a2c	f42762b8-b38e-445c-8aad-868daac72d9f.rna_seq.augmented_star_gene_counts.tsv	d108e1de0b403c2eab678da18dc10ddb	4252923	released
d5717a93-ed1a-422d-8209-840040199551	e11e426d-91cb-4df6-9721-212ee74e8c6d.rna_seq.augmented_star_gene_counts.tsv	ba445299868c0711e1bb169d101b434a	4249194	released
cfdab95a-d29e-47f3-a80c-521611af6b2b	99a17365-9801-4f50-b7b8-bd566d29b71f.rna_seq.augmented_star_gene_counts.tsv	1aacd4029ac625c0b0bdefd6877a0029	4250820	released
e8bf8eaa-8b81-4908-b7bf-1cc8cd0e59cc	a8e8e7c0-badc-41ca-bfdc-cdad5954a175.rna_seq.augmented_star_gene_counts.tsv	271b70bd0ef3911d6961dfd8c72ddcb2	4256735	released
ab084c1b-81de-40b1-a078-92648635f985	1eebce03-0ade-4164-adf8-1f8b6c2324da.rna_seq.augmented_star_gene_counts.tsv	b63e825c3dd39a173a9c825d823b410b	4235269	released
1328a203-0902-4b0e-94b4-eb2d2c53ed22	edd4e67f-f9d9-4195-84a9-8a3537953404.rna_seq.augmented_star_gene_counts.tsv	e2283f0fb7ec68bdd656b91b912979ea	4249853	released
9e7197f4-e87b-4a4e-94e3-707eb61fc637	33aaeb8a-91ba-4353-bad7-8f51e2088f48.rna_seq.augmented_star_gene_counts.tsv	ae066eddd8b9972b7895342378d501b2	4250045	released
5df18bdc-cad3-4957-8385-436900dc0cbd	0e6f8a1f-8703-4059-a388-18641c61c70c.rna_seq.augmented_star_gene_counts.tsv	dfdb2620b9a98e0a26f244d2378fcd55	4254058	released
0e11163f-f5cb-4ae6-a8df-c60929d31cad	55b52ccc-9673-43d5-9ae0-b9da6ea51202.rna_seq.augmented_star_gene_counts.tsv	185d24716247ef733d97d1196c3f9ad5	4239198	released
e4e33d0b-c0fb-40c3-a91f-ae68bad77987	be057945-54bb-48ff-a4c4-f56b223f5f97.rna_seq.augmented_star_gene_counts.tsv	35225a94a3b4e1f45e9aa0ef47a815b6	4252044	released
6a45153f-4ee3-4f04-8e82-ae8ac7dde9ec	ccc065f2-bb54-470f-bc39-5cca1612aa9a.rna_seq.augmented_star_gene_counts.tsv	0468ee29a6acda5764952446ec528d72	4245825	released
185d53f7-6261-4619-87db-e49ed96e543d	68e356a0-fbe2-450d-ae71-a51997f35b9d.rna_seq.augmented_star_gene_counts.tsv	113b9c2b9ceba0a37b1763dffc5adfa3	4245762	released
1a0a374e-6bd1-49aa-ae9b-3bda99260909	34079dd9-8623-4ae1-8889-b4553bc17ee3.rna_seq.augmented_star_gene_counts.tsv	5051ed4d2861812f756ce2b9dd1b70fa	4241286	released
de141bbd-1b40-4ca0-886e-0678d20ae879	54399bb5-2bdc-49ac-8aa9-5d49a2b91a89.rna_seq.augmented_star_gene_counts.tsv	e133a5be1f067037d1facca49b26398f	4245295	released
1e80d503-8779-4bc2-9607-eda5bb9c3841	a403a531-8226-45e3-a29f-fc42f1cb4ddf.rna_seq.augmented_star_gene_counts.tsv	c365a76e27d12723de37ced5a67346fe	4270664	released
80b9010f-1b27-4e1c-ad86-07fd2eca8389	8dc7997d-fee8-4b8c-b7fc-64185fd6b6a3.rna_seq.augmented_star_gene_counts.tsv	6d3ab972e7888cb783c25f2120bda94c	4249903	released
b313f561-a867-4ac3-acd8-44461aede551	9f3318fb-64e1-4fd7-a8c4-f69d96126aad.rna_seq.augmented_star_gene_counts.tsv	8d31749eef8ca17f1583cc5e890680af	4252939	released
d2ac9f97-3612-4b37-85fa-c2acb4f3f0c5	ee9e4fed-7ef3-4fe8-ae84-160ba1057722.rna_seq.augmented_star_gene_counts.tsv	6928da631cead11099c4181fbeb8380e	4246177	released
c34bd187-6e47-49f8-9cfb-0b8997312086	528d6fc8-0de0-4f85-88ee-e3e137b3ed91.rna_seq.augmented_star_gene_counts.tsv	127d48e4b3ec25f7b3b1d1880962a8b9	4253630	released
f205cfd1-ffa5-4adb-88e4-0ac1f03d3a62	9559e331-062c-4c55-9907-a25cdc617ca0.rna_seq.augmented_star_gene_counts.tsv	ca93d4f8c018ff2c2e1462edeb6495b1	4251363	released
45bbeba0-a841-425c-a444-64072dc8e4b0	c2251229-c7ea-410e-8bed-705d9367dfab.rna_seq.augmented_star_gene_counts.tsv	c50f50d015d73d9096dc105712d468bf	4240474	released
1706b73c-4615-4e37-baab-9645ad31b614	d04be5f0-5704-4581-b468-5bcbbdd9f556.rna_seq.augmented_star_gene_counts.tsv	61136a9833e41ff83286aa992fff8325	4245028	released
272c5133-e8df-4769-84fa-8dbaa5608157	d03a30db-984e-4859-a9e9-f4af082a7baf.rna_seq.augmented_star_gene_counts.tsv	9648375fd49b02b6f394f2e4d99119e4	4229767	released
4efac935-7116-4542-a9d7-2d2d926c5bbe	fdab4df5-9095-49b2-9a43-c0c35798f38f.rna_seq.augmented_star_gene_counts.tsv	15b821183a08c7b6d026376a0d246a6e	4246043	released
743aba14-a2e9-4636-8592-c0af04e639bc	333b3660-8b35-464b-b355-3be2ddd2140d.rna_seq.augmented_star_gene_counts.tsv	a87af1445b90cba5ae57dfb581386936	4241853	released
e29febc0-e34c-4196-94d0-26607e7e5fd5	d04de1d9-c438-4970-b8fe-47822ca2e386.rna_seq.augmented_star_gene_counts.tsv	17c1f82ac908624a38bced84173f5683	4243643	released
bcd761e9-598c-4430-bbe8-a8ee39239381	b59c7ec1-a280-4e82-ab93-7c3a565ff43d.rna_seq.augmented_star_gene_counts.tsv	0ed5754894ef81ff547693f5f23b8ed1	4242087	released
347b67ee-159e-46f7-b78e-e4ca5c1fe084	1be37f1e-6a2f-4e73-ba12-64baa39179a2.rna_seq.augmented_star_gene_counts.tsv	6044902597884d439d5df7c1cb3801bc	4235771	released
abd02ef5-aeba-4412-8c70-ae1d551c2aa9	5e7577d2-e5ad-41a0-9276-f89a0b4797f0.rna_seq.augmented_star_gene_counts.tsv	f094f732922a4481f9cddaeb05277880	4229992	released
624ebaaa-ff6e-4791-9ee7-85e0bf750c4e	f932676d-aefc-4507-b7c6-24fb258e21cf.rna_seq.augmented_star_gene_counts.tsv	542cd990c8f94f54268843d1d11e118b	4229076	released
bda0329d-02aa-457e-aa06-fe80739c4ed8	d7f81959-d5d6-4fdc-bac2-7c9a3dc3a8e4.rna_seq.augmented_star_gene_counts.tsv	87303399dbe04d8afb0a8e2e1c6aaafd	4260321	released
